Q5,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,experience_overall,CV_easy,CV_novel,years_experience,Q274,Q275,Q276,job_gender_type,normative_job_gender,Q208_First Click,Q208_Last Click,Q208_Page Submit,Q208_Click Count,nCRT1,nCRT2,nCRT3,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,novel_acheck,Q117,PROLIFIC_PID,condition,job,job_desc,name,CVlink,job_pop
ice,92.295,107.515,109.661,3,7,7,6,10,1,37,7,6,3,4.306,21.724,35.679,3,second,8,Emily,1,,22,2,2,,No,4,40,375,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cV1xQ92Fx5Zyr2J,call centre workers
ice,1.244,133.556,134.97,41,6,6,5,11,0,34,7,1,2,3.34,34.163,39.801,6,Second,8,Emily,1,,70,3,5,,No,5,33,376,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9YMMIUo402EM0tL,HR managers
ice,53.011,213.531,215.262,9,7,6,3,9,0,25,7,6,4,6.765,26.772,31.538,3,first,7,Emily,0,,30,2,5,,no,4,40,377,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,59.103,70.316,71.296,3,6,7,6,11,0,38,6,4,4,3.331,33.5,36.57,3,second,8,emily,0,,63,2,3,,no,4,40,378,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_exSC8FvirVmFFLT,call centre workers
Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,,,,
ice,70.519,87.458,88.539,4,6,6,3,11,0,32,7,4,4,6.142,30.131,43.568,6,2nd,8,emily,1,,53,2,5,,no,4,40,380,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Sv2e7JqUaMar4x,finance managers
ice,10.621,17.888,19.169,4,6,6,3,5,0,28,6,1,4,1.939,37.493,40.834,5,2nd,8,Emily,1,,72,2,3,,,4,36,381,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zLxR0tuCCL6Qnj,HR managers
ice,27.815,39.872,41.725,5,7,7,7,10,0,26,7,2,4,2.212,28.297,39.778,3,second,8,emily,1,,48,2,3,,No,4,40,382,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQLNq0W3l8a6PB3,call centre workers
ice,8.847,123.373,124.711,21,5,6,2,10,0,30,8,4,4,5.956,17.018,26.509,4,Second,8,Emily,0,,57,2,2,,No,4,40,383,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OS2jU7nO4crQjz,finance managers
ice,0.64,86.557,87.506,22,6,5,2,6,0,35,7,5,4,5.155,21.391,33.966,5,First,7,Emily ,1,,66,2,6,,No,4,40,384,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1NORfct9yf7RSWF,finance managers
ice,28.099,31.449,32.517,3,5,6,4,8,0,24,7,4,4,0.935,8.762,15.229,3,first,8,Emily,1,,64,2,2,,no,4,40,385,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3fJWGbHiP22IhLf,call centre workers
ice,1.365,92.302,93.042,29,5,6,4,7,0,22,7,3,4,5.07,17.6,23.698,5,Second ,8,Emily,1,,79,2,6,,No,4,40,386,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bD6vNJmzlMToJEx,HR managers
ice,4.883,109.055,109.924,27,7,7,1,8,0,27,6,2,4,17.084,64.513,65.739,6,Second,8,Emily,1,,46,2,3,,No,5,38,387,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BZgpTNvgcYam0J,finance managers
ice,27.382,37.051,52.106,5,5,5,4,9,0,29,7,6,4,2.029,16.152,21.801,3,first,8,Emily,1,,82,2,2,,No,4,39,388,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3OfX0DdT5dkBLoN,HR managers
ice,14.463,127.026,129.234,11,4,1,4,11,0,36,7,7,4,136.485,149.908,153.024,3,2nd,8,Emily,0,,69,2,3,,no,4,40,389,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OS2jU7nO4crQjz,finance managers
ice,8.329,114.395,115.856,9,6,4,2,7,0,32,7,6,4,6.724,19.731,25.339,3,first,8,june,0,,58,2,5,,No,4,34,390,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_79XyVAnrbiNCIux,software engineers
ice,89.646,106.254,107.07,4,6,7,3,9,0,36,7,2,2,1.492,25.619,33.011,3,2nd,7,Emily,0,,67,2,5,,No,4,34,391,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9YMMIUo402EM0tL,HR managers
ice,166.062,184.332,185.8,3,6,6,4,11,0,30,7,7,4,4.872,18.159,21.76,3,second,8,Emily,1,,80,2,3,,No,4,40,392,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVMhqojZul4HvtH,finance managers
ice,88.827,95.2,97.362,3,6,7,2,13,0,32,7,7,4,3.515,13.909,17.983,3,second,15,emily,0,,70,2,5,,No,4,38,393,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6y9hsiKBIS4N6Xr,software engineers
ice,2.654,130.602,132.18,57,5,6,6,10,0,28,7,3,4,6.218,46.682,48.067,4,second,8,Emily,1,,49,2,3,,no,4,26,394,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQLNq0W3l8a6PB3,call centre workers
ice,25.497,29.524,30.892,3,7,7,7,21,0,40,7,4,4,4.007,14.87,20.128,4,second,8,Emily,0,,76,2,5,,no,4,33,395,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BZgpTNvgcYam0J,finance managers
ice,91.437,105.098,106.081,3,6,5,2,12,0,32,7,2,4,8.09,43.906,48.719,4,1st,7,Emily,1,,59,2,4,,No,5,28,396,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6L0d9si9BNfwEQJ,call centre workers
ice,37.735,102.805,103.6,15,7,5,3,7,0,35,7,1,3,5.17,26.803,29.29,3,First,7,June,0,,66,2,2,,No,4,43,397,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zfh2971IUiaJJb,HR managers
ice,2.77,40.772,41.68,18,7,5,4,6,0,36,7,3,4,5.455,14.901,17.518,4,First,8,Emily,1,,69,2,2,,,4,39,398,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_79XyVAnrbiNCIux,software engineers
ice,87.363,122.509,124.381,7,5,6,3,9,0,32,7,7,4,2.222,14.257,17.792,4,Second,8,Emily,0,,67,2,5,,No,4,41,399,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1M8G1kMRmhaKQtf,finance managers
ice,42.359,51.655,52.642,3,4,5,4,7,0,25,7,3,4,5.76,33.908,38.423,3,first,7,emily,0,,57,2,8,NVQ3,No,4,40,400,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,15.753,152.485,154.494,28,6,6,4,7,0,35,7,1,1,6.761,63.126,68.701,5,Second,8,Emily,0,,43,2,5,,No,4,38,401,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agSaIeW9zA0AvMV,call centre workers
Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,
ice,17.661,99.516,100.95,6,5,6,4,10,0,28,6,6,4,7.579,19.391,25.101,3,1,8,emily,0,,41,2,5,,no,4,40,403,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BZgpTNvgcYam0J,finance managers
ice,62.469,68.153,69.041,3,5,5,2,10,0,26,7,3,4,2.105,14.716,17.663,3,second,8,Emily,1,,64,2,2,,No,4,41,404,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_exSC8FvirVmFFLT,call centre workers
ice,1.121,58.736,59.6,5,7,7,4,12,0,32,5,6,4,4.408,17.802,26.115,3,first,8,Emily,1,,57,2,6,,No,4,36,405,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4TqycRlQv5h5aMB,software engineers
ice,71.287,178.608,180.312,5,6,3,1,11,0,33,7,3,4,5.929,70.066,72.666,6,First probably,8,Emily probably,1,,79,2,5,,No,4,45,406,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_86xvTRwRx6KMjyd,HR managers
ice,40.438,55.282,56.395,4,6,3,2,11,0,33,7,7,4,1.603,19.159,21.075,4,second place,8,Emily,1,,78,2,6,,No,4,34,407,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bpZ1BN1DevLXZjL,software engineers
ice,0.299,147.483,148.528,11,6,6,4,12,0,38,7,2,4,2.739,46.012,50.088,5,second place,8,Emily,0,,45,2,7,,No,4,40,408,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_elBnPChbeTcwewt,HR managers
ice,83.922,100.799,102.366,4,6,3,4,11,0,36,7,3,1,14.056,70.722,75.945,4,second,7,emily,0,,73,3,7,,no,4,38,409,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3OfX0DdT5dkBLoN,HR managers
ice,248.598,282.981,290.787,4,5,6,1,5,1,25,7,1,3,5.114,26.809,41.091,3,2nd place,8,Emily,1,,62,1,5,,no,5,40,410,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_elBnPChbeTcwewt,HR managers
ice,4.477,82.65,84.414,26,7,6,5,10,0,26,7,3,4,2.53,20.281,22.658,6,First ,7,June ,0,,63,2,3,,No ,4,43,411,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQLNq0W3l8a6PB3,call centre workers
ice,53.069,159.256,160.655,9,4,7,3,10,1,28,7,7,5,3.908,44.192,48.858,3,first,8,Emily,1,,78,2,8,Undergraduate,No,4,39,412,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_79XyVAnrbiNCIux,software engineers
ice,15.997,72.501,73.659,20,7,6,4,11,0,35,7,6,4,2.712,12.089,15.453,6,Second,8,Emily,0,,67,2,5,,No,4,32,413,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1NORfct9yf7RSWF,finance managers
ice,77.108,164.79,166.807,15,5,6,5,11,0,30,7,5,4,3.156,10.824,14.088,5,1,8,Emily,0,,46,2,3,,No,4,37,414,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a5hofTU2c1qmgst,call centre workers
ice,64.88,75.392,76.671,5,7,6,6,11,0,35,8,6,4,2.825,18.013,19.088,5,1st,8,emily,0,,49,2,2,,no,4,40,415,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Sv2e7JqUaMar4x,finance managers
ice,123.065,133.202,134.029,3,7,4,3,11,0,35,7,1,4,5.482,22.053,32.083,3,1st,7,june,0,,48,2,2,,no,4,45,416,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8kugWgoBPhLdvs9,HR managers
ice,54.008,66.602,67.31,5,6,6,4,11,0,30,8,1,4,2.731,45.077,47.078,4,Second place.,8,Emily,1,,76,2,3,,No.,4,40,417,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agSaIeW9zA0AvMV,call centre workers
ice,29.655,94.377,96.166,8,6,6,2,6,0,28,7,7,4,7.534,35.646,40.116,6,first,7,emily,0,,70,2,5,,,5,38,418,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVMhqojZul4HvtH,finance managers
ice,36.532,56.496,56.8,4,7,6,1,9,0,28,7,5,4,2.706,12.258,18.283,3,second,8,Emily,0,,80,2,3,,,4,43,419,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_exSC8FvirVmFFLT,call centre workers
ice,62.292,69.363,71.598,4,5,6,3,6,0,30,5,4,4,16.101,55.884,68.783,3,1,7,Emily,1,,71,2,6,,NO,5,42,420,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bD6vNJmzlMToJEx,HR managers
ice,22.835,207.396,210.601,66,7,7,5,11,0,35,7,6,4,5.09,22.032,30.184,3,first,8,June,0,,37,2,6,,No,4,38,421,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bpZ1BN1DevLXZjL,software engineers
ice,2.212,107.769,109.035,19,6,5,4,11,0,36,7,3,3,18.901,68.981,71.861,6,Second,8,Emily,1,,69,2,3,,,4,36,422,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1M8G1kMRmhaKQtf,finance managers
ice,4.623,150.214,151.558,25,6,6,4,11,0,33,7,5,4,2.9,18.351,19.99,6,First,8,Emily,0,,61,2,5,,No,4,40,423,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,63.859,79.39,80.828,3,7,6,4,13,0,35,7,3,5,7.885,51.876,57.199,3,second,8,Emily,1,,36,2,5,,No,4,36,424,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OS2jU7nO4crQjz,finance managers
ice,107.487,122.375,123.966,3,6,6,4,10,0,36,7,1,4,4.779,40.159,46.212,3,First,7,Emily,0,,47,3,5,,No,4,38,425,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agSaIeW9zA0AvMV,call centre workers
ice,112.105,122.867,128.759,3,4,7,4,11,0,38,7,7,4,4.81,30.062,33.941,3,first,7,Emily,0,,44,2,5,,No,4,37,426,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7R0t5SCoOqmfDdb,software engineers
ice,1.79,95.913,96.723,17,6,7,3,7,0,25,7,5,4,1.501,17.934,18.6,10,Second,8,Emily,1,,72,2,6,,No. ,4,42,427,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cV1xQ92Fx5Zyr2J,call centre workers
ice,199.991,202.783,203.685,3,6,3,2,11,0,35,7,6,4,0.839,11.079,18.211,2,first place,7,June,0,,76,2,1,,No,4,45,428,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0qSnH2u1fw38HcN,software engineers
ice,159.504,174.648,175.582,6,6,6,2,11,0,32,7,3,4,3.598,30.502,39.089,4,second place,7,emily,0,,81,2,4,,no,5,39,429,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3OfX0DdT5dkBLoN,HR managers
ice,1.535,87.714,88.577,24,5,5,4,6,0,30,7,4,4,3.7,14.009,34.922,5,Second,8,Sarah,0,,57,2,5,,No,4,43,430,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6L0d9si9BNfwEQJ,call centre workers
ice,43.543,129.17,129.811,5,7,5,2,10,0,35,7,2,3,1.865,1.865,13.969,1,second,8,Emily,0,,80,5,3,,No,4,34,431,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zLxR0tuCCL6Qnj,HR managers
ice,55.93,86.479,87.331,25,7,7,2,13,1,45,7,7,7,2.657,12.65,15.2,3,second,8,emily,1,,72,2,2,,No,4,43,432,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bpZ1BN1DevLXZjL,software engineers
ice,72.651,114.288,114.876,6,6,6,3,7,0,29,7,7,5,2.26,7.96,15.935,3,first,8,emily,1,,81,2,3,,No,4,33,433,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7R0t5SCoOqmfDdb,software engineers
ice,2.962,142.824,146.837,9,7,6,3,11,0,32,7,6,4,5.996,15.71,29.518,3,2nd,8,Emily,0,,41,2,5,,No,4,41,434,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_elBnPChbeTcwewt,HR managers
ice,35.627,111.072,111.937,6,7,5,4,12,0,33,7,4,4,11.785,42.105,48.002,4,1,8,Emily,0,,77,2,3,,no,4,40,435,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3fJWGbHiP22IhLf,call centre workers
ice,36.551,44.933,46.825,3,6,6,4,3,0,25,7,2,4,2.585,21.996,22.667,5,2nd ,8,emily,0,,75,2,5,,,5,40,436,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_exSC8FvirVmFFLT,call centre workers
ice,15.386,51.168,52.184,16,4,7,6,11,0,30,7,7,4,4.801,15.708,16.029,7,First,7,Emily,0,,68,2,2,,No,7,43,437,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,151.663,172.215,173.087,3,7,6,4,11,0,33,7,3,3,3.144,13.504,25.432,3,first,8,Emily,10,,68,2,5,,no,4,39,438,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9YMMIUo402EM0tL,HR managers
ice,103.05,128.471,129.903,4,5,6,6,5,0,26,7,7,4,3.613,44.092,57.572,3,1,7,Emily,0,,78,2,3,,no,4,37,439,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d6jT7jMsCmnccoB,software engineers
ice,41.726,50.712,59.244,4,7,7,5,11,1,38,7,7,4,1.599,10.126,24.331,6,second,8,Emily,1,,72,2,5,,No,7,42,440,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Sv2e7JqUaMar4x,finance managers
ice,58.412,65.79,67.073,3,7,6,1,11,0,35,7,7,5,8.996,28.954,35.771,4,second place,8,Emily,0,,63,2,6,,No,4,45,441,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d6jT7jMsCmnccoB,software engineers
ice,13.921,99.841,102.448,18,7,7,1,9,0,40,6,6,4,4.536,23.269,32.794,5,1st,8,Emily,0,,45,2,4,,No,4,39,442,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_elBnPChbeTcwewt,HR managers
ice,192.457,203.257,204.192,3,6,7,4,11,0,32,7,6,4,6.51,20.758,28.533,3,second,8,june,0,,61,2,3,,no,4,40,443,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zfh2971IUiaJJb,HR managers
ice,28.348,74.528,75.281,23,6,5,4,11,0,45,7,4,4,13.354,44.191,47.119,5,second place,8,Emily,0,,78,2,3,,no,6,40,444,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6y9hsiKBIS4N6Xr,software engineers
ice,69.295,77.423,78.218,3,6,6,5,7,0,34,7,4,4,3.307,27.36,41.595,4,second,8,Emily,1,,61,3,4,,No,4,40,445,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a5hofTU2c1qmgst,call centre workers
