Q5,CVtime_First Click,CVtime_Last Click,CVtime_Page Submit,CVtime_Click Count,hire_10,years_experience,applicant_male,applicant_age,applicant_ethnicity,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,Q117,PROLIFIC_PID,Job,Cond,Name,Dates1,Dates2
ice,0,0,87.544,0,98,5,0,30,7,0,,59,2,5,,no,40,2132,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,10.997,26.731,29.359,3,81,15,0,40,7,0,,77,2,3,,No,37,2133,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2134,,,,,
Ice,,,,,,,,,,,,,,,,,,2135,,,,,
Ice,,,,,,,,,,,,,,,,,,2136,,,,,
ice,0,0,21.525,0,80,10,0,34,8,0,,64,2,5,,no,40,2137,HR,Female Treat,Sarah Brown,5 years,10 years
ice,85.124,94.668,95.586,3,100,15,0,36,7,1,,50,2,6,,,38,2138,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2,11.4,134.6,4,95,5,0,28,7,1,,71,2,5,,No.,34,2139,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,186.254,0,71,13,0,35,7,0,,48,2,3,,no,38,2140,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,197.123,0,90,5,0,33,7,0,,73,2,5,,no,38,2141,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,36.252,87.636,111.737,5,97,5,0,27,7,1,,69,1,5,,No,32,2142,HR,Female Treat,Sarah Brown,2 years,3 years
ice,4.571,136.978,137.529,42,100,4,0,38,7,0,,63,2,5,,No,37,2143,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2144,,,,,
Ice,,,,,,,,,,,,,,,,,,2145,,,,,
ice,1.96,26.301,28.075,21,100,15,0,37,7,0,,78,2,2,,No,31,2146,HR,Female Treat,Sarah Brown,5 years,10 years
ice,11.624,42.913,43.802,19,92,2,0,35,7,0,,70,2,6,,No,37,2147,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,29.393,0,75,10,0,32,7,0,,68,2,5,,No,39,2148,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2149,,,,,
ice,0,0,150.892,0,95,4,0,26,7,1,,74,2,5,,No,32,2150,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,5.893,81.625,83.255,35,91,5,0,35,7,1,,58,2,3,,No,40,2151,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2152,,,,,
Ice,,,,,,,,,,,,,,,,,,2153,,,,,
ice,0,0,42.828,0,80,15,0,40,6,1,,55,2,6,,No,30,2154,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,85.901,0,100,15,0,38,7,0,,48,2,5,,,36,2155,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2156,,,,,
Ice,,,,,,,,,,,,,,,,,,2157,,,,,
ice,0,0,32.101,0,91,10,0,35,7,0,,72,3,5,,no,40,2158,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.311,80.118,80.977,54,57,4,1,33,7,1,,73,8,6,,No,34,2159,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.319,19.572,21.08,15,71,70,0,31,7,1,,81,5,3,,No,40,2160,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2161,,,,,
ice,10.414,10.414,54.597,1,87,15,0,37,7,1,,61,2,6,,No,34,2162,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,26.485,26.485,43.164,1,88,15,0,40,7,0,,78,2,5,,,33,2163,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.97,3.97,45.407,1,90,8,0,30,7,0,,74,2,5,,,36,2164,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.586,84.455,85.273,41,50,15,0,40,7,0,,76,2,2,,No,43,2165,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,112.108,112.108,272.765,1,86,5,0,29,7,0,,77,2,6,,No.,34,2166,HR,Female Treat,Sarah Brown,2 years,3 years
ice,31.859,31.859,32.588,1,100,5,0,27,7,1,,41,2,2,,No,36,2167,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.304,1.304,23.476,1,90,15,0,35,7,1,,65,2,3,,,31,2168,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,14.778,0,65,5,1,30,4,1,,71,3,5,,no,33,2169,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,26.25,115.411,118.168,8,77,15,0,36,7,1,,76,2,6,,No,37,2170,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.771,55.699,56.326,31,76,5,0,29,7,1,,58,2,2,,No,31,2171,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2172,,,,,
Ice,,,,,,,,,,,,,,,,,,2173,,,,,
Ice,,,,,,,,,,,,,,,,,,2174,,,,,
ice,0,0,3.452,0,50,5,0,30,7,0,,77,3,5,,,33,2175,HR,Female Treat,Sarah Brown,2 years,3 years
ice,3.044,86.811,87.911,50,95,8,0,32,7,0,,74,2,6,,Hard to view on mobile screen,28,2176,HR,Female Treat,Sarah Brown,5 years,10 years
ice,88.728,88.728,174.195,1,91,15,0,34,7,0,,47,2,5,,No,38,2177,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.111,119.271,119.2,34,55,5,1,37,8,1,,58,2,3,,No,44,2178,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2179,,,,,
ice,18.729,72.208,73.048,13,82,19,0,38,7,1,,48,2,3,,N0,31,2180,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.85,34.132,36.39,14,100,5,0,30,7,0,,66,2,5,,No,32,2181,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2182,,,,,
Ice,,,,,,,,,,,,,,,,,,2183,,,,,
Ice,,,,,,,,,,,,,,,,,,2184,,,,,
ice,1.115,62.398,62.915,97,73,3,0,32,7,0,,68,2,5,,,43,2185,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,126.856,0,92,15,0,34,6,1,,46,2,3,,No,38,2186,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2187,,,,,
ice,2.128,55.947,61.082,18,90,5,0,26,7,0,,71,3,5,,No,45,2188,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.628,17.466,20.697,12,100,2,0,26,7,1,,34,2,3,,No,41,2189,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2190,,,,,
ice,20.69,37.845,39.472,2,85,7,0,34,7,1,,69,2,4,,No,37,2191,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,169.556,0,73,12,0,35,7,1,,66,2,7,,,34,2192,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.154,70.579,73.586,62,95,4,0,30,7,1,,73,2,4,,no,43,2193,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.984,98.891,106.601,14,100,6,0,28,7,0,,41,2,2,,No,33,2194,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.629,62.413,64.724,17,69,30,0,32,7,0,,75,2,5,,No,42,2195,HR,Female Treat,Sarah Brown,5 years,10 years
ice,15.478,22.732,23.681,2,81,5,0,33,7,0,,76,3,6,,no,34,2196,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,49.774,0,81,6,0,38,7,0,,74,2,5,,no,32,2197,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2198,,,,,
ice,6.692,61.979,62.94,18,69,5,0,27,7,1,,73,2,5,,No,32,2199,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,24.774,0,90,8,0,32,7,1,,69,2,3,,,43,2200,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2201,,,,,
ice,15.215,266.561,267.367,28,100,5,0,35,7,0,,64,2,5,, No,37,2202,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,21.59,97.841,103.042,6,83,5,0,26,7,0,,69,2,4,,No,38,2203,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2204,,,,,
ice,17.087,242.33,242.984,17,81,5,0,33,7,0,,68,1,5,,No,34,2205,HR,Female Treat,Sarah Brown,2 years,3 years
ice,2.292,183.7,185.814,72,79,15,0,44,7,0,,68,9,5,,No,34,2206,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,174.832,0,71,10,0,37,6,0,,32,2,5,,no,40,2207,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.951,129.541,130.766,23,91,10,0,35,7,1,,70,2,5,,No,34,2208,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,13.454,13.454,29.129,1,80,15,0,40,7,0,,77,3,6,,No,33,2209,HR,Female Treat,Sarah Brown,5 years,10 years
ice,5.579,66.98,67.96,19,100,20,0,34,7,0,,67,2,4,,,37,2210,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,207.738,0,100,4,1,26,4,0,,67,2,6,,No,40,2211,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2212,,,,,
ice,7.592,97.85,99.348,8,69,17,0,35,8,0,,66,9,6,,,36,2213,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.763,137.888,138.275,37,100,5,0,32,7,0,,76,2,5,,No.,42,2214,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,3.954,192.98,198.49,74,92,7,0,26,7,0,,79,2,5,,,26,2215,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2216,,,,,
ice,1.198,6.084,6.638,10,64,6,1,30,8,1,,74,8,6,,No,43,2217,HR,Female Treat,Sarah Brown,5 years,10 years
ice,71.489,71.489,389.069,1,80,9,1,31,7,1,,70,2,5,,No,32,2218,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,31.753,0,81,5,0,28,7,1,,72,2,6,,No,37,2219,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,444.146,0,59,4,0,35,7,0,,71,1,6,,no,42,2220,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.729,3.797,4.657,2,58,39,0,36,7,0,,60,2,5,,,,2221,HR,Female Treat,Sarah Brown,2 years,3 years
ice,21.55,230.975,411.386,3,100,5,0,29,6,1,,59,2,6,,No.,32,2222,HR,Female Treat,Sarah Brown,2 years,3 years
ice,9.912,89.518,90.096,2,100,5,0,27,6,0,,70,2,5,,Very interesting!,38,2223,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,94.817,0,70,6,0,29,7,0,,64,2,5,,no,37,2224,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2225,,,,,
ice,3.423,108.35,109.301,43,70,5,0,25,7,1,,70,2,6,,,33,2226,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.349,138.655,139.513,38,90,8,0,37,7,0,,59,2,5,,No,43,2227,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,102.503,0,80,15,0,45,7,1,,72,2,2,,No,40,2228,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,34.339,0,70,4,0,28,7,1,,60,2,3,,No.,32,2229,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,3.071,20.287,21.624,7,51,15,0,48,7,0,,50,2,3,,,31,2230,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.383,161.02,161.855,47,91,15,0,36,7,0,,50,2,5,,No,38,2231,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.273,102.325,105.848,33,100,15,0,37,7,0,,69,2,5,,No,34,2232,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.972,22.194,23.801,19,78,22,0,41,7,1,,60,2,2,,No,40,2233,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.504,397.876,398.801,90,50,7,0,30,7,0,,43,2,4,,,33,2234,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2235,,,,,
ice,13.301,13.301,75.064,1,81,5,0,35,7,1,,74,2,5,,No,40,2236,HR,Female Treat,Sarah Brown,2 years,3 years
ice,102.003,102.003,137.193,1,76,5,0,24,7,0,,72,5,4,,no,43,2237,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,92.788,0,80,14,0,35,7,0,,58,2,7,,,37,2238,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,24.573,0,92,8,0,36,7,1,,66,2,5,,No,36,2239,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,146.175,0,80,5,0,28,7,0,,70,2,7,,,37,2240,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,37.039,163.379,164.962,9,81,8,0,25,7,0,,51,2,5,,,37,2241,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2242,,,,,
ice,0.905,70.608,72.011,38,79,6,0,35,7,0,,66,2,7,,No,40,2243,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2244,,,,,
ice,0,0,226.253,0,90,15,0,32,7,0,,55,2,3,,No,40,2245,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2246,,,,,
ice,0,0,164.088,0,95,5,0,28,7,0,,52,2,7,,no,38,2247,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,10.766,11.154,103.416,2,65,5,0,30,7,0,,73,2,5,,No,33,2248,HR,Female Treat,Sarah Brown,2 years,3 years
ice,12.129,60.925,61.938,5,90,9,0,32,7,0,,74,2,3,,no,45,2249,HR,Female Treat,Sarah Brown,5 years,10 years
ice,5.326,82.856,83.277,41,100,13,0,35,7,0,,80,3,3,,No,43,2250,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2251,,,,,
Ice,,,,,,,,,,,,,,,,,,2252,,,,,
ice,0,0,53,0,82,10,0,35,7,0,,71,2,5,,,38,2253,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.661,74.134,75.079,33,89,12,0,29,7,1,,62,2,4,,No,31,2254,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2255,,,,,
ice,0,0,65.067,0,81,10,0,35,7,1,,56,2,5,,,34,2256,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,49.316,0,85,8,1,35,6,1,,73,2,5,,No,34,2257,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2258,,,,,
ice,62.994,375.471,376.166,33,81,12,0,37,6,0,,68,2,5,,No,37,2259,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,69.996,107.229,108.54,2,100,4,0,27,7,0,,51,2,5,,No,40,2260,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.427,81.449,82.835,36,75,10,0,29,7,1,,68,2,5,,No,28,2261,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,29.852,0,100,5,0,28,7,0,,74,5,3,,No,41,2262,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.073,103.194,105.245,76,80,4,0,34,8,10,,58,8,5,,The whole of the question is not displaying on my screen,40,2263,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,4.729,4.729,181.793,1,100,5,0,30,5,0,,61,2,8,Professional Diploma,No,40,2264,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2265,,,,,
Ice,,,,,,,,,,,,,,,,,,2266,,,,,
ice,116.053,360.495,364.225,5,100,4,0,28,6,0,,56,2,5,,No,38,2267,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,82.686,0,75,5,0,35,7,0,,46,2,6,,,38,2268,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,46.449,115.793,118.797,4,80,7,0,30,7,0,,54,2,3,,No,37,2269,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,59.675,0,65,5,0,30,7,0,,74,2,6,,No.,32,2270,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,54.7,0,92,3,0,28,7,0,,65,2,6,,,38,2271,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,6.257,63.914,64.78,16,84,15,0,37,8,1,,58,2,5,,No,38,2272,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.104,48.958,51.187,22,60,8,0,34,7,0,,75,2,7,,No,33,2273,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.038,130.782,131.835,57,100,12,0,37,7,10,,76,2,7,,No,34,2274,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2275,,,,,
ice,0,0,71.109,0,85,15,0,39,7,1,,49,2,5,,'No',36,2276,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,43.731,0,60,9,0,36,7,1,,63,2,5,,No,42,2277,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,3.121,65.307,65.905,40,100,5,0,35,7,0,,70,2,5,,No,39,2278,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,81.917,0,74,19,1,29,7,1,,79,2,5,,no,33,2279,HR,Female Treat,Sarah Brown,2 years,3 years
ice,2.232,24.621,25.544,22,70,6,0,27,7,0,,76,2,5,,No,38,2280,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,24.949,53.147,55.577,5,80,15,0,36,7,0,,58,2,6,,No,40,2281,HR,Female Treat,Sarah Brown,5 years,10 years
ice,15.345,46.843,47.769,4,83,7,0,34,5,0,,75,2,5,,no,38,2282,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2283,,,,,
ice,16.633,33.622,141.898,2,80,5,0,35,7,0,,75,2,8,bachelors 3 years,No,37,2284,HR,Female Treat,Sarah Brown,2 years,3 years
ice,55.938,55.938,103.207,1,85,15,0,39,7,1,,40,2,2,,No,40,2285,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,172.656,0,100,12,0,39,7,0,,70,2,6,,no,40,2286,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,16.439,38.063,39.495,10,91,15,0,40,5,0,,67,2,6,,No,37,2287,HR,Female Treat,Sarah Brown,5 years,10 years
ice,8.739,44.857,45.845,11,100,8,0,38,7,0,,74,2,3,,No,36,2288,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,33.132,138.229,147.182,6,95,5,0,28,7,0,,69,2,3,,No,43,2289,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,38.288,0,41,5,0,30,7,1,,72,2,3,,No,38,2290,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2291,,,,,
ice,27.948,81.369,83.957,15,100,10,0,35,4,0,,64,2,6,,No,38,2292,HR,Female Treat,Sarah Brown,2 years,3 years
ice,3.087,48.443,59.142,10,88,15,0,36,7,0,,47,2,6,,No,37,2293,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,80.11,0,91,5,0,26,7,1,,82,2,2,,no,30,2294,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,94.635,0,100,15,0,43,7,1,,45,2,3,,No,37,2295,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,58.846,0,100,7,0,33,7,0,,72,2,3,,No,36,2296,HR,Female Treat,Sarah Brown,5 years,10 years
ice,16.122,17.03,127.323,2,71,5,0,27,7,0,,73,2,6,,no,40,2297,HR,Female Treat,Sarah Brown,2 years,3 years
ice,2.019,126.011,129.333,45,100,15,0,37,7,0,,80,3,4,,No,34,2298,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,55.643,0,100,7,0,32,7,0,,61,2,3,,No,43,2299,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2300,,,,,
ice,68.501,73.277,74.932,2,85,7,0,35,7,1,,62,3,6,,No,42,2301,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,25.704,25.704,170.945,1,65,5,0,26,7,1,,68,3,7,,No,34,2302,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,93.142,0,90,7,0,32,5,0,,65,2,6,,no,45,2303,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,104.917,437.973,440.944,2,92,15,0,38,7,0,,68,2,5,,No,42,2304,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2305,,,,,
Ice,,,,,,,,,,,,,,,,,,2306,,,,,
ice,10.505,86.684,90.835,7,98,5,0,25,7,0,,38,1,6,,,43,2307,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,91.06,0,100,10,0,35,7,0,,71,2,5,,No,39,2308,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,72.901,0,39,10,0,30,7,0,,64,2,5,,No,38,2309,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2310,,,,,
ice,9.917,72.01,73.286,11,100,13,0,32,7,0,,72,2,3,,No,40,2311,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,32.882,0,91,15,0,35,7,0,,70,2,6,,no,37,2312,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,3.26,35.118,36.431,2,100,15,0,39,7,0,,51,2,2,,no,43,2313,HR,Female Treat,Sarah Brown,5 years,10 years
ice,32.959,81.886,85.851,2,91,15,0,35,7,0,,61,1,5,,,,2314,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.631,69.347,70.011,40,79,3,0,35,7,0,,70,2,3,,No,33,2315,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2316,,,,,
ice,0,0,109.9,0,86,5,0,27,7,0,,50,2,5,,no,37,2317,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,66.007,106.004,112.875,2,100,7,0,35,7,1,,72,2,4,,No,26,2318,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,4.949,57.796,58.508,24,81,15,0,37,7,1,,64,2,3,,,36,2319,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.004,18.284,19.141,10,83,9,0,40,7,0,,76,2,5,,No,43,2320,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,47.572,196.072,197.396,21,88,5,0,29,7,0,,57,2,5,,No,32,2321,HR,Female Treat,Sarah Brown,2 years,3 years
ice,22.04,161.121,162.832,9,70,5,0,30,7,0,,76,2,6,,No.,34,2322,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.464,28.125,55.936,4,50,10,0,27,7,1,,81,2,2,,No,32,2323,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,12.899,70.623,71.645,5,100,12,0,35,7,0,,70,2,5,,,37,2324,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,10.663,0,62,4,1,29,7,1,,73,3,6,,,36,2325,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,8.6,30.997,31.942,21,85,12,0,35,7,1,,76,2,6,,No. ,34,2326,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,164.208,0,70,12,0,35,5,0,,67,1,7,,No,34,2327,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,40.266,0,100,15,0,40,7,0,,73,2,8,Undergraduate degree (3 years university),No,40,2328,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,98.576,0,80,6,0,27,8,0,,78,2,4,,No.,32,2329,HR,Female Treat,Sarah Brown,2 years,3 years
ice,44.776,125.865,125.933,25,90,10,0,40,7,0,,76,2,3,,No,43,2330,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,92.739,0,80,13,0,35,7,0,,66,2,7,,No,38,2331,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,16.076,40.707,44.108,3,85,4,0,30,7,1,,73,2,4,,no,33,2332,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2333,,,,,
ice,12.619,75.804,78.371,15,82,5,0,30,7,0,,54,2,5,,No,34,2334,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2335,,,,,
ice,19.301,64.432,70.752,6,86,15,0,33,7,0,,50,2,3,,No,40,2336,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.202,59.87,75.545,7,90,17,0,45,7,1,,50,2,5,,No,28,2337,HR,Female Treat,Sarah Brown,5 years,10 years
ice,26.4,57.035,63.418,2,81,12,0,31,7,1,,49,3,2,,no,31,2338,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2339,,,,,
ice,3.067,499.535,500.494,11,50,4,0,26,7,1,,74,2,5,,No.,39,2340,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,24.978,0,91,15,0,30,7,1,,74,2,5,,no,39,2341,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2342,,,,,
